Gender,Senior Citizen,Partner,Dependents,tenure,Phone Service,Paperless Billing,MonthlyCharges,TotalCharges,Multiple Lines_No phone service_False,Multiple Lines_No phone service_True,Multiple Lines_Yes_False,Multiple Lines_Yes_True,Internet Service_Fiber optic_False,Internet Service_Fiber optic_True,Internet Service_No_False,Internet Service_No_True,Online Security_No internet service_False,Online Security_No internet service_True,Online Security_Yes_False,Online Security_Yes_True,Online Backup_No internet service_False,Online Backup_No internet service_True,Online Backup_Yes_False,Online Backup_Yes_True,Device Protection_No internet service_False,Device Protection_No internet service_True,Device Protection_Yes_False,Device Protection_Yes_True,Tech Support_No internet service_False,Tech Support_No internet service_True,Tech Support_Yes_False,Tech Support_Yes_True,Streaming TV_No internet service_False,Streaming TV_No internet service_True,Streaming TV_Yes_False,Streaming TV_Yes_True,Streaming Movies_No internet service_False,Streaming Movies_No internet service_True,Streaming Movies_Yes_False,Streaming Movies_Yes_True,Contract_One year_False,Contract_One year_True,Contract_Two year_False,Contract_Two year_True,Payment Method_Credit card (automatic)_False,Payment Method_Credit card (automatic)_True,Payment Method_Electronic check_False,Payment Method_Electronic check_True,Payment Method_Mailed check_False,Payment Method_Mailed check_True,tenure_bucket,churn_label
1,0,1,1,0.4717422979514547,0,1,-0.34896509485911703,0.014911941826485243,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,2,0
1,0,0,0,0.3495104141225239,1,1,-0.3024284741417151,-0.02018452102224426,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0
1,0,1,0,0.7162060656093164,1,1,1.301422918440166,1.3006204526218073,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,3,0
1,0,1,1,-0.9950403079957154,1,0,-1.4841262359300234,-0.9343470080833407,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
1,0,0,0,-0.5876006952326126,1,0,-1.4874502802669807,-0.849197827318981,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,1.6125732136881425,1,1,0.902537598005294,1.9110474293345954,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,0
0,1,0,0,0.3902543753988342,1,0,-0.30409049631019386,0.06108221004923267,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,2,0
0,1,0,0,-0.5876006952326126,1,1,0.32913994988016554,-0.43620224123858126,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
0,0,0,1,-0.791320501614164,1,1,1.3080710071140806,-0.4342168976456299,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
0,0,1,1,1.4495973685829016,1,1,0.626641918037841,1.5221406788486724,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,4,0
1,0,0,0,1.4903413298592119,1,1,1.504189622994559,2.270990222736683,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,0
1,0,1,1,-0.3023929662984406,1,0,-1.3062898639028098,-0.7291507180651867,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,2,0
0,0,1,1,1.082901717096109,1,0,-1.5057325241202457,-0.46794567935254844,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,3,0
0,1,0,0,-1.1172721918246462,1,0,0.5285826100976015,-0.8420064716378459,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,0,1,1,1.4903413298592119,1,1,1.3396494283151743,2.1845395389502773,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,4,0
1,0,0,0,-0.791320501614164,0,1,-1.3179240190821602,-0.8609554732639042,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,1,0,0.797693988161937,1,1,1.025527238472713,1.237574763858973,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,3,0
1,0,1,0,1.1643896396487294,1,1,0.5319066544345585,1.1371825561753979,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,4,0
1,0,0,0,-0.13941712119319946,0,1,-1.327896152093032,-0.659685751685143,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,2,0
0,0,0,1,-0.3023929662984406,1,1,-0.33400689534280925,-0.448665787127665,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,2,0
1,0,0,0,-0.7098325790615434,0,0,-0.4669686688210999,-0.7037383200754088,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
0,0,1,1,-0.5468567339563023,1,0,-1.4841262359300234,-0.8363151533380518,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
1,0,0,0,0.4717422979514547,1,0,-1.4874502802669807,-0.6344498286814053,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,2,0
1,0,1,1,1.0421577558197987,1,0,0.22609457543448996,0.8589697406831425,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,3,0
1,0,1,1,1.2051336009250397,1,1,0.553512942624781,1.1910956644106556,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,4,0
0,0,1,1,1.5310852911355222,0,1,-0.21267927704386905,0.8073066885198961,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,4,0
1,0,1,1,-0.9135523854430948,0,0,-0.3689093608808604,-0.7775048642401806,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
1,0,0,0,-0.26164900502213034,1,1,-1.5024084797832884,-0.7991892281498609,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,2,0
1,0,0,0,1.368109446030281,1,0,0.8177744674128837,1.6295698266005978,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,4,0
1,0,1,1,0.7569500268856267,1,0,0.6449241618911058,0.889632269507614,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,3,0
1,0,1,1,1.6125732136881425,1,1,1.3728898716847469,2.3229841654987546,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,4,0
1,0,0,0,1.3273654847539706,1,0,-1.2979797530604165,-0.2773085756827047,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,4,0
1,0,0,1,1.5310852911355222,1,0,0.005045627026832042,1.000701213846617,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,4,0
1,0,1,0,1.6125732136881425,1,1,0.6864747161030716,1.7401314053547356,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,0
0,0,1,1,-1.2802480369298874,1,0,-1.4874502802669807,-0.9985177248821806,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,-1.1987601143772668,1,0,-1.4658439920767583,-0.9819952543141741,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,1.0421577558197987,1,1,-1.3129379525767242,-0.3568987943868006,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,3,0
1,1,1,0,0.02355872391204165,1,1,1.1900674331520973,0.4354297741868453,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,2,0
1,1,1,0,0.8791819107145575,1,0,0.30587163952146457,0.7217163202904362,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0
1,0,1,0,1.6125732136881425,1,1,1.1501789011086103,2.206995980923883,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,4,0
0,0,1,1,1.6125732136881425,1,0,1.4177644702336702,2.3713824304202586,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,0
0,0,1,1,1.6125732136881425,1,1,0.624979895869362,1.6218049272148327,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,0
1,1,1,0,0.8791819107145575,1,1,1.1385447459292597,1.3290329253742672,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,3,0
0,0,1,0,1.082901717096109,1,1,0.5086383440758576,1.0632174776513306,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,3,0
1,0,0,0,0.8791819107145575,1,1,0.016679782206182287,0.5424839125934354,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,3,0
1,0,0,0,1.1236456783724194,1,1,0.8227605339183194,1.3005763338752971,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,3,0
0,0,1,0,1.1236456783724194,0,0,-0.1329022129568947,0.5824334375582684,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,3,0
1,0,0,0,-1.1987601143772668,1,0,0.3224918612062509,-0.9114273192713797,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,0,1,0,1.4903413298592119,1,0,1.1418687902662172,2.0259547046199713,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,4,0
0,0,1,1,-1.2802480369298874,1,0,-1.5140426349626388,-0.998870674854261,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1,0,1,1,0.7162060656093164,0,1,-0.8425856788972709,-0.1155692509769313,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,3,0
0,0,0,0,0.9606698332671781,0,1,-0.6630872847015785,0.12426025505159692,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,3,0
0,0,1,0,1.1236456783724194,1,1,1.0770499256955504,1.46847022371922,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,3,0
1,1,1,0,1.4903413298592119,1,1,1.5208098446793454,2.3501171946024235,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,4,0
0,0,1,0,-1.1987601143772668,1,1,-1.4924363467724167,-0.9871792070291028,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,1,1,1.1236456783724194,1,0,0.403930947461704,0.9973702484851095,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0
0,0,0,0,-0.791320501614164,0,0,-0.9772094745440403,-0.8086526992762625,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
1,0,1,1,1.2051336009250397,1,0,-1.4741541029191516,-0.4349889757095554,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,4,0
0,0,0,0,0.512486259227765,1,0,1.0620917261792426,0.9527220770169582,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,0
0,0,0,0,-0.3023929662984406,0,0,-0.3522891391960741,-0.37948759259993636,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,2,0
1,0,0,0,0.4717422979514547,1,0,1.173447211467311,0.9243096042644985,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,2,0
0,0,0,0,-1.2395040756535771,1,1,-0.6497911073537496,-0.9746274236469991,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.42462485012737144,1,0,-1.4608579255713225,-0.8085424024099874,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0,0,0,0.10504664646466222,0,1,-1.042028339114707,-0.488593252719243,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,0
0,0,1,1,-0.13941712119319946,1,0,-1.4824642137615447,-0.760827978059389,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,2,0
1,1,1,0,-0.22090504374582004,1,1,0.7014329156193795,-0.02788324228824478,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,2,0
1,0,0,1,0.8791819107145575,1,1,-0.12625412428298008,0.44107697374012933,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,3,0
1,0,0,0,1.0014137945434884,1,1,0.7346733589889521,1.171771653439262,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,3,0
1,0,0,0,1.2051336009250397,1,0,0.1529656000214305,0.8621683498051197,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,4,0
0,0,1,1,-0.7098325790615434,1,0,-1.477478147256109,-0.8591466046569929,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
0,0,1,0,1.5310852911355222,1,1,1.3130570736195162,2.164112559316133,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,4,0
0,0,1,1,-0.46536881140368175,1,1,-0.6597632403646212,-0.5987136440082802,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
0,0,0,1,-0.38388088885106114,1,1,-0.5101812452015443,-0.5135203444974105,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
1,0,0,0,-1.076528230548336,1,0,-1.4691680364137156,-0.9559210751267458,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0
1,0,1,1,-1.1580161531009565,1,0,-1.504070501951767,-0.9770098359585405,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0
0,0,0,0,-0.38388088885106114,1,1,0.9540602852281315,0.025698975348187932,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
1,0,0,0,-0.26164900502213034,0,0,-0.34065498401672384,-0.4060911967454851,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0
0,0,0,1,-0.9950403079957154,1,0,-1.4874502802669807,-0.9351852642670313,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,-1.2395040756535771,1,1,0.4870320558856357,-0.9433251729981319,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,0,0,0,1.082901717096109,1,0,0.5003282332334644,1.1042037931591497,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,3,0
1,0,1,1,0.2680224915699033,1,0,1.1701231671303538,0.6848330482080504,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,2,0
1,0,0,1,-0.46536881140368175,1,0,-1.5024084797832884,-0.8322121099126191,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
0,0,1,1,0.6347181430566958,1,0,-1.4824642137615447,-0.554153710033149,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,2,0
0,1,1,0,-0.05792919864057891,0,1,-0.47860282400045034,-0.31024321995244286,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0
0,0,1,1,1.2866215234776603,1,0,1.6138830861141487,2.1792232299958187,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,4,0
1,0,1,1,0.5532302205040753,1,1,0.5053142997389005,0.6557808536311948,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0
0,0,0,0,0.797693988161937,1,1,0.5368927209399946,0.8606021343040136,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0
0,0,1,1,1.4088534073065913,1,1,-1.3262341299245533,-0.26605829532264685,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,4,0
0,1,0,0,1.4088534073065913,1,0,-0.3290208288373734,0.6362803676737612,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,4,0
0,0,1,0,1.5718292524118322,1,0,1.477597268298901,2.393177091196214,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,4,0
1,0,0,0,1.5718292524118322,1,1,1.711942394054388,2.658705767066835,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,4,0
0,0,0,0,-0.01718523736426863,1,0,-1.4924363467724167,-0.7419672139263507,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,2,0
0,0,0,0,-1.2395040756535771,1,0,0.18454402122252414,-0.9459281790422238,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,0,1,0,1.5718292524118322,1,0,-1.3029658195658524,-0.17429130258178246,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,4,0
0,0,0,0,1.1236456783724194,0,1,-0.6763834620494076,0.2164463758843067,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,3,0
0,1,0,0,0.9199258719908678,1,1,1.17510923363579,1.3793503557689575,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,3,0
0,0,0,0,-1.076528230548336,1,1,0.3008855730160285,-0.8303150038126877,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,1,1,0.6347181430566958,1,1,0.17623391038013098,0.4213779534234005,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,0
1,0,1,1,1.24587756220135,1,0,-1.3145999747452028,-0.3133535915814,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,4,0
1,0,0,1,-0.8320644628904743,1,0,-1.4542098368974081,-0.903331529286789,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0
1,1,1,0,0.8791819107145575,0,1,-1.3245721077560746,-0.4052529405617945,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0
0,0,1,1,-0.09867315991688919,1,1,-0.009912572489475751,-0.13154023721356242,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,2,0
0,0,0,0,0.3087664528462136,1,1,1.3679038051793113,0.9052723651454199,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0
0,0,1,1,-0.9542963467194051,1,1,0.3673664597551738,-0.7216946499049914,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
